  25Northumberland                                          SARU                                
  26Nottinghamshire         Notts                           SARU                                
  27Oxfordshire             Oxon                            SARU                                
  28Rutland                                                 SARU                                
  29Shropshire              Salop                           SARU                                
  30Somerset                Somt                            SARU                                
  31Staffordshire           Staffs                          SARU                                
  32Suffolk                                                 SARU                                
  33Surrey                                                  SARU                                
  34Sussex                                                  SARU                                
  35Warwickshire            Warks                           SARU                                
  36Westmorland                                             SARU                                
  37Wiltshire               Wilts                           SARU                                
  38Worcestershire          Worcs                           SARU                                
  39Yorkshire               Yorks                           SARU                                
 280Annex                   Anx           Anx   Anx A       AUR                                 
 282Bend                    Bnd           Bnd   Bnd A       AUR                                 
 283Burg                    Bg            Bg    Bg  A       AUR                                 
 284Bluff                   Blf           Blf   Blf A       AUR                                 
 285Bottom                  Btm           Btm   Btm A       AUR                                 
 286Branch                  Br            Br    Br  A       AUR                                 
 287Brook                   Brk           Brk   Brk A       AUR                                 
 288Camp                    Cp            Cp    Cp  A       AUR                                 
 289Canyon                  Cyn           Cyn   Cyn A       AUR                                 
 290Cape                    Cpe           Cpe   Cpe A       AUR                                 
 291Corners                 Cors          Cors  CorsA       AUR                                 
 292Cliffs                  Clfs          Clfs  ClfsA       AUR                                 
 293Club                    Club          Club  ClubA       AUR                                 
 294Course                  Crse          Crse  CrseA       AUR                                 
 295Courts                  Cts           Cts   Cts A       AUR                                 
 296Dale                    Dl            Dl    Dl  A       AUR                                 
 297Dam                     Dm            Dm    Dm  A       AUR                                 
 298Divide                  Dv            Dv    Dv  A       AUR                                 
 300Fall                    Fall          Fall  FallA       AUR                                 
 301Falls                   Fls           Fls   Fls A       AUR                                 
 302Ferry                   Fry           Fry   Fry A       AUR                                 
 303Field                   Fld           Fld   Fld A       AUR                                 
 304Fields                  Flds          Flds  FldsA       AUR                                 
 305Flat                    Flt           Flt   Flt A       AUR                                 
 306Ford                    Frd           Frd   Frd A       AUR                                 
 307Forest                  Frst          Frst  FrstA       AUR                                 
 308Forge                   Frg           Frg   Frg A       AUR                                 
 309Fork                    Frk           Frk   Frk A       AUR                                 
 310Forks                   Frks          Frks  FrksA       AUR                                 
 312Gateway                 Gtwy          Gtwy  GtwyA       AUR                                 
 313Glen                    Gln           Gln   Gln A       AUR                                 
 314Green                   Grn           Grn   Grn A       AUR                                 
 315Grove                   Grv           Grv   Grv A       AUR                                 
 316Harbor                  Hbr           Hbr   Hbr A       AUR                                 
 317Haven                   Hvn           Hvn   Hvn A       AUR                                 
 318Hill                    Hl            Hl    Hl  A       AUR                                 
 319Hills                   Hls           Hls   Hls A       AUR                                 
 320Inlet                   Inlt          Inlt  InltA       AUR                                 
 321Junction                Jct           Jct   Jct A       AUR                                 
 324Key                     Ky            Ky    Ky  A       AUR                                 
 325Knolls                  Knls          Knls  KnlsA       AUR                                 
 326Landing                 Lndg          Lndg  LndgA       AUR                                 
 328Locks                   Lcks          Lcks  LcksA       AUR                                 
 329Lodge                   Ldge          Ldge  LdgeA       AUR                                 
 330Loaf                    Lf            Lf    Lf  A       AUR                                 
 331Light                   Lgt           Lgt   Lgt A       AUR                                 
 332Mall                    Mall          Mall  MallA       AUR                                 
 333Manor                   Mnr           Mnr   Mnr A       AUR                                 
 334Meadows                 Mdws          Mdws  MdwsA       AUR                                 
 335Mill                    Ml            Ml    Ml  A       AUR                                 
 336Mills                   Mls           Mls   Mls A       AUR                                 
 337Mission                 Msn           Msn   Msn A       AUR                                 
 338Neck                    Nck           Nck   Nck A       AUR                                 
 339Orchard                 Orch          Orch  OrchA       AUR                                 
 340Pines                   Pnes          Pnes  PnesA       AUR                                 
 342Port                    Prt           Prt   Prt A       AUR                                 
 343Prairie                 Pr            Pr    Pr  A       AUR                                 
 344Radial                  Radl          Radl  RadlA       AUR                                 
 345Ranch                   Rnch          Rnch  RnchA       AUR                                 
 346Rapids                  Rpds          Rpds  RpdsA       AUR                                 
 347Ridge                   Rdg           Rdg   Rdg A       AUR                                 
 348Rest                    Rst           Rst   Rst A       AUR                                 
 349River                   Riv           Riv   Riv A       AUR                                 
 350Shoal                   Shl           Shl   Shl A       AUR                                 
 351Shoals                  Shls          Shls  ShlsA       AUR                                 
 352Shore                   Shr           Shr   Shr A       AUR                                 
 353Summit                  Smt           Smt   Smt A       AUR                                 
 355Spur                    Spur          Spur  SpurA       AUR                                 
 356Station                 Sta           Sta   Sta A       AUR                                 
 357Stream                  Strm          Strm  StrmA       AUR                                 
 358Trace                   Trce          Trce  TrceA       AUR                                 
 359Track                   Trak          Trak  TrakA       AUR                                 
 361Union                   Un            Un    Un  A       AUR                                 
 362Viaduct                 Via           Via   Via A       AUR                                 
 363View                    Vw            Vw    Vw  A       AUR                                 
 364Village                 Vlg           Vlg   Vlg A       AUR                                 
 365Ville                   Vl            Vl    Vl  A       AUR                                 
 367Wells                   Wls           Wls   Wls A       AUR                                 
